cement,furnaceSlag,flyAsh,water,superplasticizer,coarseAggregate,fineAggregate,Total_density,%_cement,%_furnaceSlag,%_flyAsh,%_water,%_superplast,%_coarseAGG,%_fineAgg,day,compressive strength
238.2,158.8,0,185.7,0,1040.6,734.3,2357.6,0.101034951,0.067356634,0,0.078766542,0,0.441381065,0.311460808,28,26.91
186.2,124.1,0,185.7,0,1083.4,764.3,2343.7,0.079447028,0.052950463,0,0.07923369,0,0.462260528,0.32610829,7,8
339.2,0,0,185.7,0,1069.2,754.3,2348.4,0.144438767,0,0,0.079075115,0,0.455288707,0.321197411,28,31.9
238.1,0,0,185.7,0,1118.8,789.3,2331.9,0.102105579,0,0,0.079634633,0,0.479780437,0.338479352,7,10.34
252.5,0,0,185.7,0,1111.6,784.3,2334.1,0.108178741,0,0,0.079559573,0,0.47624352,0.336018165,28,19.77
382.5,0,0,185.7,0,1047.8,739.3,2355.3,0.162399694,0,0,0.078843459,0,0.444869019,0.313887827,28,37.44
252.5,0,0,185.7,0,1111.6,784.3,2334.1,0.108178741,0,0,0.079559573,0,0.47624352,0.336018165,7,11.48
316.1,210.7,0,185.7,0,977,689.3,2378.8,0.132882125,0.088574071,0,0.07806457,0,0.410711283,0.28976795,7,24.44
186.2,124.1,0,185.7,0,1083.4,764.3,2343.7,0.079447028,0.052950463,0,0.07923369,0,0.462260528,0.32610829,28,17.6
170.3,155.5,0,185.7,0,1026.6,724.3,2262.4,0.075274045,0.06873232,0,0.082080976,0,0.453765912,0.320146747,7,10.73
272.8,181.9,0,185.7,0,1012.4,714.3,2367.1,0.115246504,0.076845085,0,0.078450425,0,0.427696337,0.301761649,28,31.38
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,3,13.22
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,7,20.97
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,14,27.04
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,28,32.04
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,90,35.17
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,180,36.45
339,0,0,197,0,968,781,2285,0.148358862,0,0,0.086214442,0,0.423632385,0.341794311,365,38.89
236,0,0,194,0,968,885,2283,0.103372755,0,0,0.084975909,0,0.424003504,0.387647832,3,6.47
236,0,0,194,0,968,885,2283,0.103372755,0,0,0.084975909,0,0.424003504,0.387647832,14,12.84
236,0,0,194,0,968,885,2283,0.103372755,0,0,0.084975909,0,0.424003504,0.387647832,28,18.42
236,0,0,194,0,968,885,2283,0.103372755,0,0,0.084975909,0,0.424003504,0.387647832,90,21.95
236,0,0,193,0,968,885,2282,0.103418054,0,0,0.084574934,0,0.424189308,0.387817704,180,24.1
236,0,0,193,0,968,885,2282,0.103418054,0,0,0.084574934,0,0.424189308,0.387817704,365,25.08
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,14,21.26
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,28,25.97
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,3,11.36
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,90,31.25
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,180,32.33
277,0,0,191,0,968,856,2292,0.120855148,0,0,0.083333333,0,0.422338569,0.373472949,360,33.7
254,0,0,198,0,968,863,2283,0.111257118,0,0,0.086727989,0,0.424003504,0.378011389,3,9.31
254,0,0,198,0,968,863,2283,0.111257118,0,0,0.086727989,0,0.424003504,0.378011389,90,26.94
254,0,0,198,0,968,863,2283,0.111257118,0,0,0.086727989,0,0.424003504,0.378011389,180,27.63
254,0,0,198,0,968,863,2283,0.111257118,0,0,0.086727989,0,0.424003504,0.378011389,365,29.79
307,0,0,193,0,968,812,2280,0.134649123,0,0,0.084649123,0,0.424561404,0.356140351,180,34.49
307,0,0,193,0,968,812,2280,0.134649123,0,0,0.084649123,0,0.424561404,0.356140351,365,36.15
307,0,0,193,0,968,812,2280,0.134649123,0,0,0.084649123,0,0.424561404,0.356140351,3,12.54
307,0,0,193,0,968,812,2280,0.134649123,0,0,0.084649123,0,0.424561404,0.356140351,28,27.53
307,0,0,193,0,968,812,2280,0.134649123,0,0,0.084649123,0,0.424561404,0.356140351,90,32.92
236,0,0,193,0,968,885,2282,0.103418054,0,0,0.084574934,0,0.424189308,0.387817704,7,9.99
200,0,0,180,0,1125,845,2350,0.085106383,0,0,0.076595745,0,0.478723404,0.359574468,7,7.84
200,0,0,180,0,1125,845,2350,0.085106383,0,0,0.076595745,0,0.478723404,0.359574468,28,12.25
225,0,0,181,0,1113,833,2352,0.095663265,0,0,0.076955782,0,0.473214286,0.354166667,7,11.17
225,0,0,181,0,1113,833,2352,0.095663265,0,0,0.076955782,0,0.473214286,0.354166667,28,17.34
325,0,0,184,0,1063,783,2355,0.138004246,0,0,0.078131635,0,0.451380042,0.332484076,7,17.54
325,0,0,184,0,1063,783,2355,0.138004246,0,0,0.078131635,0,0.451380042,0.332484076,28,30.57
275,0,0,183,0,1088,808,2354,0.11682243,0,0,0.077740017,0,0.462192014,0.34324554,7,14.2
275,0,0,183,0,1088,808,2354,0.11682243,0,0,0.077740017,0,0.462192014,0.34324554,28,24.5
300,0,0,184,0,1075,795,2354,0.127442651,0,0,0.078164826,0,0.456669499,0.337723025,7,15.58
300,0,0,184,0,1075,795,2354,0.127442651,0,0,0.078164826,0,0.456669499,0.337723025,28,26.85
375,0,0,186,0,1038,758,2357,0.159100552,0,0,0.078913874,0,0.440390327,0.321595248,7,26.06
375,0,0,186,0,1038,758,2357,0.159100552,0,0,0.078913874,0,0.440390327,0.321595248,28,38.21
400,0,0,187,0,1025,745,2357,0.169707255,0,0,0.079338142,0,0.434874841,0.316079762,28,43.7
400,0,0,187,0,1025,745,2357,0.169707255,0,0,0.079338142,0,0.434874841,0.316079762,7,30.14
250,0,0,182,0,1100,820,2352,0.106292517,0,0,0.077380952,0,0.467687075,0.348639456,7,12.73
250,0,0,182,0,1100,820,2352,0.106292517,0,0,0.077380952,0,0.467687075,0.348639456,28,20.87
350,0,0,186,0,1050,770,2356,0.148556876,0,0,0.078947368,0,0.445670628,0.326825127,7,20.28
350,0,0,186,0,1050,770,2356,0.148556876,0,0,0.078947368,0,0.445670628,0.326825127,28,34.29
203.5,305.3,0,203.5,0,963.4,630,2305.7,0.088259531,0.132410981,0,0.088259531,0,0.417834063,0.273235894,7,19.54
250.2,166.8,0,203.5,0,977.6,694.1,2292.2,0.109152779,0.072768519,0,0.088779339,0,0.426489835,0.302809528,90,47.71
157,236,0,192,0,935.4,781.2,2301.6,0.068213417,0.102537365,0,0.083420229,0,0.40641293,0.339416058,90,43.38
141.3,212,0,203.5,0,971.8,748.5,2277.1,0.062052611,0.093100874,0,0.089368056,0,0.426770893,0.328707567,28,29.89
166.8,250.2,0,203.5,0,975.6,692.6,2288.7,0.072879801,0.109319701,0,0.088915105,0,0.426268187,0.302617206,3,6.9
122.6,183.9,0,203.5,0,958.2,800.1,2268.3,0.054049288,0.081073932,0,0.089714764,0,0.422430895,0.35273112,90,33.19
183.9,122.6,0,203.5,0,959.2,800,2269.2,0.081041777,0.054027851,0,0.089679182,0,0.422704037,0.352547153,3,4.9
102,153,0,192,0,887,942,2276,0.044815466,0.067223199,0,0.084358524,0,0.389718805,0.413884007,3,4.57
102,153,0,192,0,887,942,2276,0.044815466,0.067223199,0,0.084358524,0,0.389718805,0.413884007,90,25.46
122.6,183.9,0,203.5,0,958.2,800.1,2268.3,0.054049288,0.081073932,0,0.089714764,0,0.422430895,0.35273112,28,24.29
166.8,250.2,0,203.5,0,975.6,692.6,2288.7,0.072879801,0.109319701,0,0.088915105,0,0.426268187,0.302617206,28,33.95
200,133,0,192,0,965.4,806.2,2296.6,0.087085256,0.057911696,0,0.083601846,0,0.420360533,0.351040669,3,11.41
108.3,162.4,0,203.5,0,938.2,849,2261.4,0.047890687,0.071813921,0,0.089988503,0,0.414875741,0.375431149,28,20.59
305.3,203.5,0,203.5,0,965.4,631,2308.7,0.132238922,0.088144843,0,0.088144843,0,0.418157405,0.273313986,7,25.89
108.3,162.4,0,203.5,0,938.2,849,2261.4,0.047890687,0.071813921,0,0.089988503,0,0.414875741,0.375431149,90,29.23
116,173,0,192,0,909.8,891.9,2282.7,0.050817015,0.075787445,0,0.084110921,0,0.398563105,0.390721514,90,31.02
141.3,212,0,203.5,0,971.8,748.5,2277.1,0.062052611,0.093100874,0,0.089368056,0,0.426770893,0.328707567,7,10.39
157,236,0,192,0,935.4,781.2,2301.6,0.068213417,0.102537365,0,0.083420229,0,0.40641293,0.339416058,28,33.66
133,200,0,192,0,927.4,839.2,2291.6,0.058038052,0.087275266,0,0.083784256,0,0.404695409,0.366207017,28,27.87
250.2,166.8,0,203.5,0,977.6,694.1,2292.2,0.109152779,0.072768519,0,0.088779339,0,0.426489835,0.302809528,7,19.35
173,116,0,192,0,946.8,856.8,2284.6,0.075724416,0.050774753,0,0.08404097,0,0.414427033,0.375032829,7,11.39
192,288,0,192,0,929.8,716.1,2317.9,0.082833599,0.124250399,0,0.082833599,0,0.401138962,0.30894344,3,12.79
192,288,0,192,0,929.8,716.1,2317.9,0.082833599,0.124250399,0,0.082833599,0,0.401138962,0.30894344,28,39.32
153,102,0,192,0,888,943.1,2278.1,0.067161231,0.044774154,0,0.08428076,0,0.389798516,0.413985339,3,4.78
288,192,0,192,0,932,717.8,2321.8,0.124041692,0.082694461,0,0.082694461,0,0.401412697,0.309156689,3,16.11
305.3,203.5,0,203.5,0,965.4,631,2308.7,0.132238922,0.088144843,0,0.088144843,0,0.418157405,0.273313986,28,43.38
236,157,0,192,0,972.6,749.1,2306.7,0.10231066,0.0680626,0,0.083235791,0,0.421641306,0.324749642,7,20.42
173,116,0,192,0,946.8,856.8,2284.6,0.075724416,0.050774753,0,0.08404097,0,0.414427033,0.375032829,3,6.94
212,141.3,0,203.5,0,973.4,750,2280.2,0.0929743,0.061968248,0,0.089246557,0,0.426892378,0.328918516,7,15.03
236,157,0,192,0,972.6,749.1,2306.7,0.10231066,0.0680626,0,0.083235791,0,0.421641306,0.324749642,3,13.57
183.9,122.6,0,203.5,0,959.2,800,2269.2,0.081041777,0.054027851,0,0.089679182,0,0.422704037,0.352547153,90,32.53
166.8,250.2,0,203.5,0,975.6,692.6,2288.7,0.072879801,0.109319701,0,0.088915105,0,0.426268187,0.302617206,7,15.75
102,153,0,192,0,887,942,2276,0.044815466,0.067223199,0,0.084358524,0,0.389718805,0.413884007,7,7.68
288,192,0,192,0,932,717.8,2321.8,0.124041692,0.082694461,0,0.082694461,0,0.401412697,0.309156689,28,38.8
212,141.3,0,203.5,0,973.4,750,2280.2,0.0929743,0.061968248,0,0.089246557,0,0.426892378,0.328918516,28,33
102,153,0,192,0,887,942,2276,0.044815466,0.067223199,0,0.084358524,0,0.389718805,0.413884007,28,17.28
173,116,0,192,0,946.8,856.8,2284.6,0.075724416,0.050774753,0,0.08404097,0,0.414427033,0.375032829,28,24.28
183.9,122.6,0,203.5,0,959.2,800,2269.2,0.081041777,0.054027851,0,0.089679182,0,0.422704037,0.352547153,28,24.05
133,200,0,192,0,927.4,839.2,2291.6,0.058038052,0.087275266,0,0.083784256,0,0.404695409,0.366207017,90,36.59
192,288,0,192,0,929.8,716.1,2317.9,0.082833599,0.124250399,0,0.082833599,0,0.401138962,0.30894344,90,50.73
133,200,0,192,0,927.4,839.2,2291.6,0.058038052,0.087275266,0,0.083784256,0,0.404695409,0.366207017,7,13.66
305.3,203.5,0,203.5,0,965.4,631,2308.7,0.132238922,0.088144843,0,0.088144843,0,0.418157405,0.273313986,3,14.14
236,157,0,192,0,972.6,749.1,2306.7,0.10231066,0.0680626,0,0.083235791,0,0.421641306,0.324749642,90,47.78
108.3,162.4,0,203.5,0,938.2,849,2261.4,0.047890687,0.071813921,0,0.089988503,0,0.414875741,0.375431149,3,2.33
157,236,0,192,0,935.4,781.2,2301.6,0.068213417,0.102537365,0,0.083420229,0,0.40641293,0.339416058,7,16.89
288,192,0,192,0,932,717.8,2321.8,0.124041692,0.082694461,0,0.082694461,0,0.401412697,0.309156689,7,23.52
212,141.3,0,203.5,0,973.4,750,2280.2,0.0929743,0.061968248,0,0.089246557,0,0.426892378,0.328918516,3,6.81
212,141.3,0,203.5,0,973.4,750,2280.2,0.0929743,0.061968248,0,0.089246557,0,0.426892378,0.328918516,90,39.7
153,102,0,192,0,888,943.1,2278.1,0.067161231,0.044774154,0,0.08428076,0,0.389798516,0.413985339,28,17.96
236,157,0,192,0,972.6,749.1,2306.7,0.10231066,0.0680626,0,0.083235791,0,0.421641306,0.324749642,28,32.88
116,173,0,192,0,909.8,891.9,2282.7,0.050817015,0.075787445,0,0.084110921,0,0.398563105,0.390721514,28,22.35
183.9,122.6,0,203.5,0,959.2,800,2269.2,0.081041777,0.054027851,0,0.089679182,0,0.422704037,0.352547153,7,10.79
108.3,162.4,0,203.5,0,938.2,849,2261.4,0.047890687,0.071813921,0,0.089988503,0,0.414875741,0.375431149,7,7.72
203.5,305.3,0,203.5,0,963.4,630,2305.7,0.088259531,0.132410981,0,0.088259531,0,0.417834063,0.273235894,28,41.68
203.5,305.3,0,203.5,0,963.4,630,2305.7,0.088259531,0.132410981,0,0.088259531,0,0.417834063,0.273235894,3,9.56
133,200,0,192,0,927.4,839.2,2291.6,0.058038052,0.087275266,0,0.083784256,0,0.404695409,0.366207017,3,6.88
288,192,0,192,0,932,717.8,2321.8,0.124041692,0.082694461,0,0.082694461,0,0.401412697,0.309156689,90,50.53
200,133,0,192,0,965.4,806.2,2296.6,0.087085256,0.057911696,0,0.083601846,0,0.420360533,0.351040669,7,17.17
200,133,0,192,0,965.4,806.2,2296.6,0.087085256,0.057911696,0,0.083601846,0,0.420360533,0.351040669,28,30.44
250.2,166.8,0,203.5,0,977.6,694.1,2292.2,0.109152779,0.072768519,0,0.088779339,0,0.426489835,0.302809528,3,9.73
122.6,183.9,0,203.5,0,958.2,800.1,2268.3,0.054049288,0.081073932,0,0.089714764,0,0.422430895,0.35273112,3,3.32
153,102,0,192,0,888,943.1,2278.1,0.067161231,0.044774154,0,0.08428076,0,0.389798516,0.413985339,90,26.32
200,133,0,192,0,965.4,806.2,2296.6,0.087085256,0.057911696,0,0.083601846,0,0.420360533,0.351040669,90,43.25
116,173,0,192,0,909.8,891.9,2282.7,0.050817015,0.075787445,0,0.084110921,0,0.398563105,0.390721514,3,6.28
173,116,0,192,0,946.8,856.8,2284.6,0.075724416,0.050774753,0,0.08404097,0,0.414427033,0.375032829,90,32.1
250.2,166.8,0,203.5,0,977.6,694.1,2292.2,0.109152779,0.072768519,0,0.088779339,0,0.426489835,0.302809528,28,36.96
305.3,203.5,0,203.5,0,965.4,631,2308.7,0.132238922,0.088144843,0,0.088144843,0,0.418157405,0.273313986,90,54.6
192,288,0,192,0,929.8,716.1,2317.9,0.082833599,0.124250399,0,0.082833599,0,0.401138962,0.30894344,7,21.48
157,236,0,192,0,935.4,781.2,2301.6,0.068213417,0.102537365,0,0.083420229,0,0.40641293,0.339416058,3,9.69
153,102,0,192,0,888,943.1,2278.1,0.067161231,0.044774154,0,0.08428076,0,0.389798516,0.413985339,7,8.37
141.3,212,0,203.5,0,971.8,748.5,2277.1,0.062052611,0.093100874,0,0.089368056,0,0.426770893,0.328707567,90,39.66
116,173,0,192,0,909.8,891.9,2282.7,0.050817015,0.075787445,0,0.084110921,0,0.398563105,0.390721514,7,10.09
141.3,212,0,203.5,0,971.8,748.5,2277.1,0.062052611,0.093100874,0,0.089368056,0,0.426770893,0.328707567,3,4.83
122.6,183.9,0,203.5,0,958.2,800.1,2268.3,0.054049288,0.081073932,0,0.089714764,0,0.422430895,0.35273112,7,10.35
166.8,250.2,0,203.5,0,975.6,692.6,2288.7,0.072879801,0.109319701,0,0.088915105,0,0.426268187,0.302617206,90,43.57
203.5,305.3,0,203.5,0,963.4,630,2305.7,0.088259531,0.132410981,0,0.088259531,0,0.417834063,0.273235894,90,51.86
310,0,0,192,0,1012,830,2344,0.13225256,0,0,0.081911263,0,0.431740614,0.354095563,3,11.85
310,0,0,192,0,1012,830,2344,0.13225256,0,0,0.081911263,0,0.431740614,0.354095563,7,17.24
310,0,0,192,0,1012,830,2344,0.13225256,0,0,0.081911263,0,0.431740614,0.354095563,28,27.83
310,0,0,192,0,1012,830,2344,0.13225256,0,0,0.081911263,0,0.431740614,0.354095563,90,35.76
310,0,0,192,0,1012,830,2344,0.13225256,0,0,0.081911263,0,0.431740614,0.354095563,120,38.7
331,0,0,192,0,1025,821,2369,0.139721401,0,0,0.081046855,0,0.432672014,0.34655973,3,14.31
331,0,0,192,0,1025,821,2369,0.139721401,0,0,0.081046855,0,0.432672014,0.34655973,7,17.44
331,0,0,192,0,1025,821,2369,0.139721401,0,0,0.081046855,0,0.432672014,0.34655973,28,31.74
331,0,0,192,0,1025,821,2369,0.139721401,0,0,0.081046855,0,0.432672014,0.34655973,90,37.91
331,0,0,192,0,1025,821,2369,0.139721401,0,0,0.081046855,0,0.432672014,0.34655973,120,39.38
349,0,0,192,0,1056,809,2406,0.145054032,0,0,0.079800499,0,0.438902743,0.336242727,3,15.87
349,0,0,192,0,1056,809,2406,0.145054032,0,0,0.079800499,0,0.438902743,0.336242727,7,9.01
349,0,0,192,0,1056,809,2406,0.145054032,0,0,0.079800499,0,0.438902743,0.336242727,28,33.61
349,0,0,192,0,1056,809,2406,0.145054032,0,0,0.079800499,0,0.438902743,0.336242727,90,40.66
349,0,0,192,0,1056,809,2406,0.145054032,0,0,0.079800499,0,0.438902743,0.336242727,120,40.86
238,0,0,186,0,1119,789,2332,0.102058319,0,0,0.079759863,0,0.479845626,0.338336192,7,12.05
238,0,0,186,0,1119,789,2332,0.102058319,0,0,0.079759863,0,0.479845626,0.338336192,28,17.54
296,0,0,186,0,1090,769,2341,0.126441692,0,0,0.079453225,0,0.465612986,0.328492097,7,18.91
296,0,0,186,0,1090,769,2341,0.126441692,0,0,0.079453225,0,0.465612986,0.328492097,28,25.18
297,0,0,186,0,1040,734,2257,0.131590607,0,0,0.082410279,0,0.460788658,0.325210456,7,30.96
480,0,0,192,0,936,721,2329,0.206097037,0,0,0.082438815,0,0.401889223,0.309574925,28,43.89
480,0,0,192,0,936,721,2329,0.206097037,0,0,0.082438815,0,0.401889223,0.309574925,90,54.28
397,0,0,186,0,1040,734,2357,0.168434451,0,0,0.078913874,0,0.441238863,0.311412813,28,36.94
281,0,0,186,0,1104,774,2345,0.119829424,0,0,0.079317697,0,0.470788913,0.330063966,7,14.5
281,0,0,185,0,1104,774,2344,0.119880546,0,0,0.078924915,0,0.470989761,0.330204778,28,22.44
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,1,12.64
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,3,26.06
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,7,33.21
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,14,36.94
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,28,44.09
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,7,52.61
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,14,59.76
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,28,67.31
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,90,69.66
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,180,71.62
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,270,74.17
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,7,18.13
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,14,22.53
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,28,27.34
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,56,29.98
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,90,31.35
350,0,0,203,0,974,775,2302,0.152041703,0,0,0.088184188,0,0.423110339,0.336663771,180,32.72
385,0,0,186,0,966,763,2300,0.167391304,0,0,0.080869565,0,0.42,0.33173913,1,6.27
385,0,0,186,0,966,763,2300,0.167391304,0,0,0.080869565,0,0.42,0.33173913,3,14.7
385,0,0,186,0,966,763,2300,0.167391304,0,0,0.080869565,0,0.42,0.33173913,7,23.22
385,0,0,186,0,966,763,2300,0.167391304,0,0,0.080869565,0,0.42,0.33173913,14,27.92
385,0,0,186,0,966,763,2300,0.167391304,0,0,0.080869565,0,0.42,0.33173913,28,31.35
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,180,39
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,360,41.24
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,3,14.99
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,3,13.52
382,0,0,186,0,1047,739,2354,0.162276975,0,0,0.079014444,0,0.444774851,0.31393373,7,24
382,0,0,186,0,1047,739,2354,0.162276975,0,0,0.079014444,0,0.444774851,0.31393373,28,37.42
382,0,0,186,0,1111,784,2463,0.155095412,0,0,0.075517661,0,0.451075924,0.318311003,7,11.47
281,0,0,186,0,1104,774,2345,0.119829424,0,0,0.079317697,0,0.470788913,0.330063966,28,22.44
339,0,0,185,0,1069,754,2347,0.14443971,0,0,0.078824031,0,0.455475075,0.321261184,7,21.16
339,0,0,185,0,1069,754,2347,0.14443971,0,0,0.078824031,0,0.455475075,0.321261184,28,31.84
295,0,0,185,0,1069,769,2318,0.127264884,0,0,0.079810181,0,0.461173425,0.33175151,7,14.8
295,0,0,185,0,1069,769,2318,0.127264884,0,0,0.079810181,0,0.461173425,0.33175151,28,25.18
238,0,0,185,0,1118,789,2330,0.102145923,0,0,0.079399142,0,0.479828326,0.338626609,28,17.54
296,0,0,192,0,1085,765,2338,0.126603935,0,0,0.082121471,0,0.464071856,0.327202737,7,14.2
296,0,0,192,0,1085,765,2338,0.126603935,0,0,0.082121471,0,0.464071856,0.327202737,28,21.65
296,0,0,192,0,1085,765,2338,0.126603935,0,0,0.082121471,0,0.464071856,0.327202737,90,29.39
331,0,0,192,0,879,825,2227,0.148630445,0,0,0.086214639,0,0.394701392,0.370453525,3,13.52
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,7,16.26
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,28,31.45
331,0,0,192,0,978,825,2326,0.142304385,0,0,0.082545142,0,0.420464316,0.354686156,90,37.23
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,7,18.13
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,28,32.72
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,90,39.49
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,180,41.05
349,0,0,192,0,1047,806,2394,0.145781119,0,0,0.080200501,0,0.437343358,0.336675021,360,42.13
302,0,0,203,0,974,817,2296,0.131533101,0,0,0.088414634,0,0.424216028,0.355836237,14,18.13
302,0,0,203,0,974,817,2296,0.131533101,0,0,0.088414634,0,0.424216028,0.355836237,180,26.74
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,180,61.92
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,90,47.22
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,180,51.04
500,0,0,200,0,1125,613,2438,0.205086136,0,0,0.082034454,0,0.461443806,0.251435603,270,55.16
540,0,0,173,0,1125,613,2451,0.220318237,0,0,0.070583435,0,0.458996328,0.250101999,3,41.64
252,0,0,185,0,1111,784,2332,0.10806175,0,0,0.079331046,0,0.476415094,0.33619211,7,13.71
252,0,0,185,0,1111,784,2332,0.10806175,0,0,0.079331046,0,0.476415094,0.33619211,28,19.69
339,0,0,185,0,1060,754,2338,0.144995723,0,0,0.079127459,0,0.453378956,0.322497861,28,31.65
393,0,0,192,0,940,758,2283,0.172141919,0,0,0.084099869,0,0.41173894,0.332019273,3,19.11
393,0,0,192,0,940,758,2283,0.172141919,0,0,0.084099869,0,0.41173894,0.332019273,28,39.58
393,0,0,192,0,940,758,2283,0.172141919,0,0,0.084099869,0,0.41173894,0.332019273,90,48.79
382,0,0,185,0,1047,739,2353,0.162345941,0,0,0.078623034,0,0.444963876,0.314067148,7,24
382,0,0,185,0,1047,739,2353,0.162345941,0,0,0.078623034,0,0.444963876,0.314067148,28,37.42
252,0,0,186,0,1111,784,2333,0.108015431,0,0,0.079725675,0,0.476210887,0.336048007,7,11.47
252,0,0,185,0,1111,784,2332,0.10806175,0,0,0.079331046,0,0.476415094,0.33619211,28,19.69
310,0,0,192,0,970,850,2322,0.133505599,0,0,0.082687339,0,0.417743325,0.366063738,7,14.99
310,0,0,192,0,970,850,2322,0.133505599,0,0,0.082687339,0,0.417743325,0.366063738,28,27.92
310,0,0,192,0,970,850,2322,0.133505599,0,0,0.082687339,0,0.417743325,0.366063738,90,34.68
310,0,0,192,0,970,850,2322,0.133505599,0,0,0.082687339,0,0.417743325,0.366063738,180,37.33
310,0,0,192,0,970,850,2322,0.133505599,0,0,0.082687339,0,0.417743325,0.366063738,360,38.11
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,3,33.8
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,7,42.42
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,14,48.4
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,28,55.94
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,90,58.78
525,0,0,189,0,1125,613,2452,0.21411093,0,0,0.077079935,0,0.458809135,0.25,270,67.11
322,0,0,203,0,974,800,2299,0.140060896,0,0,0.088299261,0,0.423662462,0.347977381,14,20.77
322,0,0,203,0,974,800,2299,0.140060896,0,0,0.088299261,0,0.423662462,0.347977381,28,25.18
322,0,0,203,0,974,800,2299,0.140060896,0,0,0.088299261,0,0.423662462,0.347977381,180,29.59
302,0,0,203,0,974,817,2296,0.131533101,0,0,0.088414634,0,0.424216028,0.355836237,28,21.75
397,0,0,185,0,1040,734,2356,0.168505942,0,0,0.07852292,0,0.441426146,0.311544992,28,39.09
480,0,0,192,0,936,721,2329,0.206097037,0,0,0.082438815,0,0.401889223,0.309574925,3,24.39
522,0,0,146,0,896,896,2460,0.212195122,0,0,0.059349593,0,0.364227642,0.364227642,7,50.51
